id,created_at,cve,body
114225036581154042,2025-03-25T20:48:58.904Z,['CVE-2025-28904'],"CVE-2025-28904 - Shamalli Web Directory Free SQL Injection Vulnerability March 25, 2025 at 07:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114224773287265173,2025-03-25T19:42:00.000Z,"['cve-2025-29927', 'cve-2025-29927']","Oh, look, another critical ,AppSec ,CVE — this time it's Next.js opening the door for any adversary that says ""pretty please"" via a request header. Fortunately, even though it'll be an effort to upgrade for the fix, mitigation will be simple in most cases. <URL> al-CVE-2025-29927-research-nextjs-middleware-authorization-bypass/"
114224489465905715,2025-03-25T18:29:50.537Z,"['cve-2025-1974', 'cve-2025-1974']","AWS ,EKS does not include ,NGINX community controller. But it's a common setup for many (40% of all K8s Cluster). The CVE found allows unauthorized to access secrets of anything and anywhere For more infos and remediation refer to Kubernetes: <URL> ingress-nginx-CVE-2025-1974/ ,CVE ,Security"
114224444195771216,2025-03-25T18:18:19.000Z,"['CVE-2025-29927', 'cve-2025-29927', 'cve-2025-29927']","CVE-2025-29927, a Next.js critical vulnerability was disclosed on Friday March 21st 2025. You hear about it everywhere recently. You are a Sitecore customer using Next.js for your website(s) and you need to know what to do now. Discover if you are affected and how to protect your websites in this article. getfishtank.com/insights/nextj s-middleware-CVE-2025-29927-what-does-it-mean-for-sitecore-customers ,sitecore ,nextjs ,cve ,headless ,jss ,sitecorejss ,sitecorexmcloud ,xmcloud"
114224090185446775,2025-03-25T16:48:18.007Z,['CVE-2025-27147'],"CVE-2025-27147 - GLPI Inventory Plugin Unauthenticated Remote Code Execution March 25, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114224090145975084,2025-03-25T16:48:17.408Z,['CVE-2025-29635'],"CVE-2025-29635 - D-Link DIR-823X Command Injection Vulnerability March 25, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114224090109121291,2025-03-25T16:48:16.841Z,['CVE-2024-42533'],"CVE-2024-42533 - Convivance StandVoice SQL Injection March 25, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114224090058894917,2025-03-25T16:48:16.068Z,['CVE-2024-13617'],"CVE-2024-13617 - ""WordPress aoa-downloadable File Disclosure Vulnerability"" March 25, 2025 at 06:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114224090030755976,2025-03-25T16:48:15.643Z,['CVE-2025-29314'],"CVE-2025-29314 - OpenDaylight SFC Sodium Cookie Insecure Configuration Information Disclosure March 24, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114223525113374082,2025-03-25T14:24:35.684Z,['CVE-2025-24513'],"Security Alert Resolved! CVE-2025-24513, 24514, 1097, 1098 & 1974 hit hard — but LetsConvert patched all issues within 12 hours! Your data stays safe. We're always on guard. <URL> r.it&utmmedium=mastodon ,CyberSecurity ,CVE ,SaaS ,LetsConvert ,IngressNginx ,HackerNews"
114223462094935615,2025-03-25T14:08:32.000Z,"['CVE-2025-29927', 'cve-2025-29927', 'cve-2025-29927']","CVE block ,Next .js CVE-2025-29927 exploits with ,HAProxy haproxy.com/blog/protecting-ag ainst-nextjs-middleware-vulnerability-CVE-2025-29927-with-haproxy"
114223293975417321,2025-03-25T13:25:48.000Z,"['CVE-2024-3400', 'cve-2024-3400', 'cve-2024-3400']","Critical zero-day CVE-2024-3400 in Palo Alto GlobalProtect allows root code execution - patch now if using PAN-OS 10.2/11.0/11.1. Check logs for exploitation signs and rotate credentials if compromised. Details: <URL> tecting-and-mitigating-CVE-2024-3400-critical-zero-day-in-palo-alto-globalprotect/ ,CVE -2024-3400"
114223132781508959,2025-03-25T12:44:49.000Z,['CVE-2020-1472'],"Attackers are exploiting Active Directory user comments and password attributes to dump credentials (MITRE T1003). Key risks include misconfigured fields and CVEs like CVE-2020-1472. Learn how to detect and mitigate: <URL> l-dumping-via-active-directory-user-comments-risks-and-mitigations/ ,CVE -2020-1472 ,CVE -2017-0144"
114222912239324393,2025-03-25T11:48:43.983Z,['CVE-2025-2319'],"CVE-2025-2319 - WordPress EZ SQL Reports Cross-Site Request Forgery March 25, 2025 at 09:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114222675242026307,2025-03-25T10:48:27.000Z,"['CVE-2024-6670', 'CVE-2024-6671']","Critical RCE flaws in WhatsUp Gold (CVE-2024-6670, CVE-2024-6671) are being actively exploited—patch now! Attackers hijack admin accounts and deploy malware via SQL injection. Upgrade to 2024.0.0 immediately. Details: <URL> itical-whatsup-gold-vulnerabilities-exploited-for-rce-patch-now-to-prevent-attacks/ ,CVE -2024-6670 ,CVE -2024-6671"
114222659430618430,2025-03-25T10:44:24.000Z,"['CVE-2025-1974', 'CVE-2025-1097', 'CVE-2025-1098', 'CVE-2025-24513', 'CVE-2025-24514']","A security issue was discovered in Kubernetes where under certain conditions, an unauthenticated attacker with access to the pod network can achieve arbitrary code execution in the context of the ingress-nginx controller. CVE-2025-1974 but also CVE-2025-1097 CVE-2025-1098 CVE-2025-24513 CVE-2025-24514 For more details about Ingress NGINX Controller for Kubernetes release <URL> 84edafcd-42a7-4c30-96f8-87de8e73e1ab ,kubernetes ,vulnerability ,cybersecurity ,cve"
114222580207415986,2025-03-25T10:24:17.000Z,"['CVE-2025-1098', 'cve-2025-1098', 'cve-2025-1098']","Critical Kubernetes vulnerability CVE-2025-1098 allows RCE and secret theft via Ingress-Nginx controller. Patch now (v1.12.1/v1.11.5) and restrict admission controller access. Thousands of clusters may be exposed. Details: <URL> itical-kubernetes-ingress-nginx-vulnerability-CVE-2025-1098-exposes-clusters-to-rce-and-secret-theft/ ,CVE -2025-1098"
114222546071262631,2025-03-25T10:15:36.000Z,"['CVE-2025-2728', 'cve-2025-2728', 'cve-2025-2728']","Critical command injection flaw (CVE-2025-2728) found in H3C Magic routers - allows remote attackers to take full control. NX30 Pro and NX400 models at risk. Patch not yet available. Check your network! ,CVE -2025-2728 <URL> itical-command-injection-vulnerability-in-h3c-magic-routers-CVE-2025-2728-puts-networks-at-risk/"
114222545234200191,2025-03-25T10:15:23.000Z,"['CVE-2025-2727', 'cve-2025-2727', 'cve-2025-2727']","Critical alert: H3C Magic NX30 Pro routers (firmware ≤V100R007) vulnerable to remote command injection (CVE-2025-2727, CVSS 8.8). Patch immediately and monitor for attacks on /api/wizard/getNetworkStatus. Details: <URL> itical-command-injection-vulnerability-in-h3c-magic-nx30-pro-routers-CVE-2025-2727/ ,CVE -2025-2727"
114221259506635888,2025-03-25T04:48:25.268Z,['CVE-2025-2732'],"CVE-2025-2732 - H3C Magic Series HTTP POST Request Handler Command Injection Vulnerability March 25, 2025 at 04:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114221259483812837,2025-03-25T04:48:24.919Z,['CVE-2025-2731'],"CVE-2025-2731 - H3C Magic Series HTTP POST Request Handler Command Injection Vulnerability March 25, 2025 at 04:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114221259450859869,2025-03-25T04:48:24.419Z,['CVE-2025-2730'],"CVE-2025-2730 - H3C Magic Series HTTP POST Request Handler Command Injection Vulnerability March 25, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114221259424648789,2025-03-25T04:48:24.018Z,['CVE-2025-2729'],"CVE-2025-2729 - H3C Magic Series HTTP POST Request Handler Command Injection Vulnerability March 25, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114221259383950249,2025-03-25T04:48:23.397Z,['CVE-2025-2728'],"CVE-2025-2728 - H3C Magic NX30 Pro/Magic NX400 Command Injection Vulnerability March 25, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114221259355489496,2025-03-25T04:48:22.963Z,['CVE-2025-2727'],"CVE-2025-2727 - H3C Magic NX30 Pro HTTP POST Request Handler Command Injection March 25, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114221259319395925,2025-03-25T04:48:22.411Z,['CVE-2025-2726'],"CVE-2025-2726 - H3C Magic Series HTTP POST Request Handler Command Injection March 25, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114221259273759112,2025-03-25T04:48:21.717Z,['CVE-2025-2725'],"CVE-2025-2725 - H3C Magic NX15, Magic NX30 Pro, Magic NX400, Magic R3010 and Magic BE18000 HTTP POST Request Handler Command Injection March 25, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114220315548349001,2025-03-25T00:48:21.608Z,['CVE-2025-24514'],"CVE-2025-24514 - Kubernetes Ingress-Nginx Annotation Injection Vulnerability (Arbitrary Code Execution & Secret Disclosure) March 25, 2025 at 12:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114220315511167704,2025-03-25T00:48:21.042Z,['CVE-2025-1974'],"CVE-2025-1974 - Kubernetes Ingress-Nginx Code Execution Vulnerability March 25, 2025 at 12:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114220315467623148,2025-03-25T00:48:20.378Z,['CVE-2025-1098'],"CVE-2025-1098 - Kubernetes Ingress-Nginx Arbitrary Code Execution and Secret Disclosure Vulnerability March 25, 2025 at 12:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114220315428165597,2025-03-25T00:48:19.774Z,['CVE-2025-1097'],"CVE-2025-1097 - Kubernetes Ingress-Nginx Arbitrary Code Execution and Secret Disclosure March 25, 2025 at 12:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114219843195697793,2025-03-24T22:48:14.079Z,['CVE-2025-26512'],"CVE-2025-26512 - SnapCenter Plug-in Remote Privilege Escalation Vulnerability March 24, 2025 at 10:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114219379588736302,2025-03-24T20:50:16.000Z,['CVE-2025-1974'],"<URL> ngress-nginx-vulnerability-for-kubernetes/7171/1 ,IngressNightmare ,kubernetes ,ingress_nginx ,CVE -2025-24514 ,CVE -2025-1097 ,CVE -2025-1098 CVE-2025-1974 ,cvss9 .8"
114219373984443049,2025-03-24T20:48:54.487Z,['CVE-2025-2747'],"CVE-2025-2747 - Kentico Xperience Authentication Bypass March 24, 2025 at 07:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114219373942955414,2025-03-24T20:48:53.853Z,['CVE-2025-2746'],"CVE-2025-2746 - Kentico Xperience Authentication Bypass Vulnerability March 24, 2025 at 07:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114218899409325258,2025-03-24T18:48:13.053Z,['CVE-2025-2690'],"CVE-2025-2690 - Yiisoft Yii2 Deserialization Vulnerability March 24, 2025 at 08:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114218899374086018,2025-03-24T18:48:12.506Z,['CVE-2025-2689'],"CVE-2025-2689 - Yii2 Symfony Finder Deserialization Vulnerability March 24, 2025 at 07:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114218899342893433,2025-03-24T18:48:12.030Z,['CVE-2025-2687'],"CVE-2025-2687 - PHPGurukul eLearning System Image Handler Unrestricted File Upload Vulnerability March 24, 2025 at 06:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114218899300766094,2025-03-24T18:48:11.385Z,['CVE-2025-2684'],"CVE-2025-2684 - PHPGurukul Bank Locker Management System SQL Injection March 24, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114218899266005148,2025-03-24T18:48:10.864Z,['CVE-2025-2683'],"CVE-2025-2683 - PHPGurukul Bank Locker Management System SQL Injection Vulnerability March 24, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114218899225372182,2025-03-24T18:48:10.234Z,['CVE-2025-2681'],"CVE-2025-2681 - ""PHPGurukul Bank Locker Management System SQL Injection Vulnerability"" March 24, 2025 at 04:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114218881657593460,2025-03-24T18:43:42.000Z,"['CVE-2024-53351', 'cve-2024-53351', 'cve-2024-53351']","Critical alert for PipeCD users: CVE-2024-53351 (CVSS 9.8) allows auth bypass exposing deployment pipelines. Attackers can steal service tokens and compromise your CD process. Patch now! Details: <URL> itical-pipecd-vulnerability-CVE-2024-53351-authorization-bypass-exposes-deployment-pipelines ,CVE -2024-53351"
114218429215265349,2025-03-24T16:48:38.449Z,['CVE-2023-25610'],"CVE-2023-25610 - Fortinet FortiOS and FortiProxy Buffer Underwrite Remote Code Execution March 24, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114218429174547340,2025-03-24T16:48:37.844Z,['CVE-2024-53351'],"CVE-2024-53351 - Pipecd Authorization Bypass March 21, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114217956886758868,2025-03-24T14:48:31.290Z,['CVE-2025-30615'],"CVE-2025-30615 - ""WP e-Commerce Style Email CSRF Code Injection"" March 24, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114217956857966440,2025-03-24T14:48:30.855Z,['CVE-2025-30590'],"CVE-2025-30590 - Flickr SQL Injection March 24, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114217956819669903,2025-03-24T14:48:30.269Z,['CVE-2025-30569'],"CVE-2025-30569 - Jahertor WP Featured Entries SQL Injection March 24, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114217956754829777,2025-03-24T14:48:29.275Z,['CVE-2025-30528'],"CVE-2025-30528 - ""wpshopee Awesome Logos CSRF SQL Injection"" March 24, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114214899862855909,2025-03-24T01:51:04.000Z,"['CVE-2025-24813', 'cve-2025-24813', 'cve-2025-24813']","Critical vulnerability patched in Apache Tomcat! CVE-2025-24813 allows remote code execution via malicious HTTP PUT requests. Affected versions: 11.0.0-M1 to 11.0.2, 10.1.0-M1 to 10.1.34, and 9.0.0.M1 to 9.0.98. Patch now! ,CVE -2025-24813 <URL> al-vulnerability-patched-in-apache-tomcat-CVE-2025-24813-allows-remote-code-execution"
114214872313723309,2025-03-24T01:44:04.000Z,"['CVE-2024-10444', 'cve-2024-10444', 'cve-2024-10444']","Synology has patched a critical LDAP vulnerability (CVE-2024-10444) in DSM, allowing MITM attackers to intercept admin credentials. Update now to secure your systems. ,CVE -2024-10444 <URL> gy-patches-critical-ldap-vulnerability-in-diskstation-manager-CVE-2024-10444"
114214845395129555,2025-03-24T01:37:13.000Z,"['CVE-2025-23120', 'cve-2025-23120', 'cve-2025-23120']","Critical patch alert! CVE-2025-23120 in Veeam Backup & Replication allows domain users to execute arbitrary code. High impact, medium probability. Update now to secure your systems! ,CVE -2025-23120 ,Cybersecurity <URL> ical-vulnerability-patched-in-veeam-backup-replication-CVE-2025-23120"
114212767200737917,2025-03-23T16:48:42.977Z,['CVE-2025-2691'],"CVE-2025-2691 - Nossrf SSRF March 23, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114211924115032964,2025-03-23T13:14:18.497Z,"['cve-2025-29927', 'cve-2025-29927']","Well this is going to be fun for a while ,cybersecurity ,nextjs ,cve ,bypass <URL> eware-CVE-2025-29927-auth-bypass"
114211271590873149,2025-03-23T10:28:21.000Z,['CVE-2025-25599'],"A nice writeup about CVE-2025-25599 (Bolt CMS usage of insecure temporary files) <URL> olt-cms/ ,infosec ,cybersecurity ,pentest ,redteam ,cve"
114207576608300018,2025-03-22T18:48:40.810Z,['CVE-2025-2621'],"CVE-2025-2621 - D-Link DAP-1620 Stack-Based Buffer Overflow Vulnerability March 22, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114207104023828506,2025-03-22T16:48:29.744Z,['CVE-2025-2620'],"CVE-2025-2620 - D-Link DAP-1620 Stack-Based Buffer Overflow Vulnerability in Authentication Handler March 22, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114206633004296817,2025-03-22T14:48:42.554Z,['CVE-2025-2619'],"CVE-2025-2619 - D-Link DAP-1620 Stack-Based Buffer Overflow Vulnerability March 22, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114206632948653692,2025-03-22T14:48:41.705Z,['CVE-2025-2618'],"CVE-2025-2618 - D-Link DAP-1620 Heap-Based Buffer Overflow Vulnerability March 22, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114205216282481419,2025-03-22T08:48:25.097Z,['CVE-2025-2303'],"CVE-2025-2303 - Block Logic - WordPress Full Gutenberg Block Display Control Remote Code Execution March 22, 2025 at 07:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114204744366284573,2025-03-22T06:48:24.227Z,['CVE-2025-0724'],"CVE-2025-0724 - ProfileGrid WordPress PHP Object Injection Vulnerability March 22, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114203799964343264,2025-03-22T02:48:13.796Z,['CVE-2025-30472'],"CVE-2025-30472 - Corosync Stack-Based Buffer Overflow Vulnerability March 22, 2025 at 02:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114203328650631535,2025-03-22T00:48:22.121Z,['CVE-2025-2609'],"CVE-2025-2609 - MagnusSolution MagnusBilling Cross-Site Scripting Vulnerability March 21, 2025 at 11:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114201914352349943,2025-03-21T18:48:41.640Z,['CVE-2025-29230'],"CVE-2025-29230 - Linksys E5600 Command Injection Vulnerability March 21, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114201914318085488,2025-03-21T18:48:41.117Z,['CVE-2025-29227'],"CVE-2025-29227 - Linksys E5600 Remote Command Injection Vulnerability March 21, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114201914272364176,2025-03-21T18:48:40.422Z,['CVE-2025-29226'],"CVE-2025-29226 - Linksys E5600 Lua Command Injection Vulnerability March 21, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114201914232240392,2025-03-21T18:48:39.808Z,['CVE-2025-29223'],"CVE-2025-29223 - Linksys E5600 Command Injection Vulnerability March 21, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114201443088481629,2025-03-21T16:48:50.724Z,['CVE-2025-29927'],"CVE-2025-29927 - Next.js Authorization Bypass in Middleware March 21, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114201293584453033,2025-03-21T16:10:48.000Z,"['CVE-2025-21293', 'CVE-2025-21293']","Windows Active Directory Vulnerability RCE, Fixim! https: // msrc.microsoft.com/update-guid e/vulnerability/CVE-2025-21293 @ ru ,cve ,Windows"
114200639672385175,2025-03-21T13:24:31.566Z,"['CVE-2024-36904', 'cve-2024-36904', 'cve-2024-36904']","SECURITY ALERT: Researchers have published exploit code for a critical Linux kernel vulnerability (CVE-2024-36904) that could allow attackers to manipulate memory and launch DoS attacks. Our latest article explains the risks and urgent steps system administrators should take to protect their infrastructure. ,SecurityLand ,LinuxSecurity ,CyberSecurity ,CVE ,PoC ,LinuxKernel security.land/critical-linux-k ernel-vulnerability-poc-released-for-CVE-2024-36904/"
114198609356450633,2025-03-21T04:48:11.403Z,['CVE-2025-26336'],"CVE-2025-26336 - Dell PowerEdge FX2 and VRTX Chassis Management Controller Firmware Stack-based Buffer Overflow Vulnerability March 21, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114198609324265485,2025-03-21T04:48:10.913Z,['CVE-2025-2585'],"CVE-2025-2585 - EBM Maintenance Center SQL Injection Vulnerability March 21, 2025 at 02:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114198137884586801,2025-03-21T02:48:17.318Z,['CVE-2025-29814'],"CVE-2025-29814 - Microsoft Partner Center Privilege Escalation Vulnerability March 21, 2025 at 01:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114198137851141313,2025-03-21T02:48:16.807Z,['CVE-2025-29807'],"CVE-2025-29807 - Microsoft Dataverse Remote Code Execution March 21, 2025 at 01:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114197263277953333,2025-03-20T23:05:51.000Z,"['CVE-2025-24813', 'CVE-2025-24813', 'CVE-2025-24813']","After quite some trying, I finally was able to get Spring-boot to be vulnerable to CVE-2025-24813, see <URL> t-Tomcat-CVE-2025-24813 Prerequisites are: File-based session persistence using PersistentManager and FileStore Re-enable the defaultServlet(server.servlet.register-default-servlet=true) Read-only mode disabled for the default servlet (readonly=false) Unlikely, Probably :) Possible definitely! ,CVE -2025-24813"
114197194526636726,2025-03-20T22:48:22.814Z,['CVE-2025-2538'],"CVE-2025-2538 - Esri ArcGIS Enterprise Portal Password Recovery Exploitation Vulnerability March 20, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
